Gudian Etymological Work
Ἐτυμολογικὸν τὸ Γουδιανόν
by Gudian Etymological Work
eul_wid: xib-aa    eul_aid: xib

Period  Byzantine
Domain  Lexicography
Format  Collection

Text
----

α 1	Ἀάλιον · ἄπληκτον
κ 710	Κόχλος παρὰ τὸ χαλῶ, καὶ συγκοπῇ χλῶ χλὸς, καὶ κατ’ ἀναδιπλασιασμὸν χόχλος, καὶ διὰ τὴν ἐπαλληλίαν τῶν δασέων κόχλος, τὸ κατ’ εἴλησιν χαλώμενον ἑκάστῳ· ὅθεν καὶ Θουκυδίδης ἐν τῷ τετάρτῳ διὰ τοῦ α λέγει κόχλακας· ὡς παρὰ τὸ ἱερὸς γίνεται ἱέραξ καὶ νεὸς νέαξ, ὡς παρὰ Καλλιμάχῳ καὶ τῶν νεήκων εὐθὺς οἱ τομώτατοι· καὶ μῦρμος μύρμαξ, οἷον, αὐτίκα μύρμων πλεονᾶ ἢ διὰ τὸ κόχλος κόχλαξ
κ 711	Κραδάων κινῶν, ἐξ οὗ καὶ τὸ κραδαίνω τὸ σημαῖνον τὸ κινῶ· οἶμαι δὲ ἀμφότερα γεγενῆσθαι ἀπὸ τοῦ κάρα καραίνω, κραδαίνων καὶ κραδάων
κ 712	Κράδη ἡ συκῆ, διὰ τὸ συνεχῶς κραδαίνεσθαι. Ὦρος τῷ Θηριππίδῃ· ἔστι πατὴρ κύμηνον καὶ μόνον οὐτ’ ἀρηχεύων τοὺς θαλλοὺς τῶν κραδῶν
κ 713	Κράβατος κρεμνᾷν τὰς βάσεις· καὶ τὸ μὲν κρα κραδαίνεσθαι ἤγουν σαλεύεσθαι σημαίνει, τὸ δὲ βα, τὴν βάσιν
κ 714	Κράμβη κοράμβη, ἡ ἀμβλύνουσα τὰς κόρας· βέλτιον δὲ ἡ τῷ κόρῳ ἀντιβαίνουσα· ὅθεν καὶ πρώτη ἐν τοῖς συμποσίοις δίδοται, καὶ παρὰ ἀμπέλῳ οὐ φύεται
κ 715	Κράζω παρὰ τὸ κρῶ, τοῦτο παρὰ τὸ καλῶ, καὶ κρῶ καὶ κατὰ παραγωγὴν κράζω καὶ κρώζω· διαφέρει δὲ τὸ κράζω τοῦ κρώζω· τὸ μὲν κράζω ἐπὶ ἀνθρώπου, τὸ δὲ κρώζω ἐπὶ ὀρνέου
κ 716	Κραδία ἀντὶ τοῦ καρδία, παρὰ τὸ ἀεὶ κραδαίνεσθαι καὶ πάλλεσθαι τὸ τῆς καρδίας σπλάγχνον
κ 717	Κραίνω καὶ ἐπικραίαινον, τὸ κραι διφθόγγω, διότι ἀνεφάνη τὸ α ἐν τῷ κρανῶ μέλλοντι, ὁ ἀόριστος ἔκρανα καὶ Ἰωνικῶς ἔκρηνα, τὸ προστακτικὸν κρῆνον, καὶ πλεονασμῷ τοῦ ἦτα κρήηνον
κ 718	Κραναῆς τραχείας, ὀρείου κάρηνα ἐχούσης. Ὦρος παρὰ τὸ κραναὸν, τοῦτο παρὰ τὸ κρανίων, ὅπερ ἐστι παχὺ καὶ ὀστῶδες
κ 719	Κραίνω τὸ ἄρχω, ἐξ οὗ καὶ κρανίον, καὶ κέρατα, παρὰ τὸ ἄρχειν τοῦ σώματος ὅλου
κ 720	Κρανίον ἡ κεφαλὴ, καὶ γράφεται διὰ τοῦ ἰῶτα. κρανεῖον δὲ ὁ τόπος διφθόγγῳ
κ 721	Κρανίον ἐν ᾧ κρέμεται ὁ νοῦς
κ 722	Κράθις ὁ ἐν Κροτώνῃ ποταμὸς, ὅτι κιρνᾷ τὰ χρώματα τῶν ἐξ αὐτοῦ πινόντων
κ 723	Κρανέεσθαι τελειωθήσεσθαι, τελείως λείψεσθαι, ἀπὸ τοῦ κρανίω, κράνω
κ 724	Κράτεια παρὰ τὸ κρανῶ κράτεια, ἀνθῶ ἄνθεια
κ 725	Κρατευτάων τῶν βασέων, ὅ ἐστι τῶν λίθων, ἐφ’ ὧν οἱ ὀβελίσκοι τίθενται, ὀπτομένων τῶν κρεῶν, οἱ δὲ τῶν λαβῶν τῶν ὀβελίσκων εἶπον κακῶς
κ 726	Κράτα τὴν κεφαλὴν, ἀπὸ τοῦ κράτος ἐνταῦθα τοῦ ἡγεμονικοῦ τυγχάνοντος· ἢ παρὰ τὸ κραίνειν καὶ βασιλεύειν τοῦ λοιποῦ σώματος, ὅθεν καὶ κρανίον καὶ κέρατα, τὰ ἐκ τοῦ κρανίου φυόμενα· οὕτως Ὦρος. ὁ δὲ Χοιροβοσκὸς παρὰ τὸ ὁ κρὰς τοῦ κρατὸς τῷ κράτι τὸν κράτα
κ 727	Κραταιώθητε παρὰ τὸ κραταιῶ, τοῦτο παρὰ τὸ κραταιὸς, τοῦτο παρὰ τὸ κραίνω τὸ τελείω, οἱ γὰρ κραταιοὶ κυρίως τοῖς ἑαυτῶν πράγμασι τὰ μέλη τιθέασι
κ 728	Κρατερὸς ἐκ τοῦ κρατός· τὰ δὲ εἰς τερος τρισύλλαβα παράγωγα προπαροξύνονται· οἷον, κύντερος πρότερος, σφέτερος· τοῦτο δὲ ὀξύτονον, διότι οὐκ ἐγένετο ἡ παραγωγὴ αὐτοῦ διὰ τοῦ τερος, ἀλλὰ διὰ τοῦ ερος, τὸ γὰρ τ τοῦ πρωτοτύπου ἐστι· ὅμοιόν ἐστι καὶ τὸ βλαβερὸς ἐκ τοῦ βλάβη. τὸ τε ψιλὸν διάτι; τὰ διὰ τοῦ τερος ὑπὲρ δύο συλλαβὰς ὀξύτονα τριγενῆ διὰ τοῦ ε γράφεται, γοερὸς, φοβερὸς, ἱερός· κρατερός· διάτι ὀξύνεται τὸ καρτερὸς; διότι τὰ μὲν ἄλλα ἀπὸ τῆς παραγωγῆς ἔσχον τὸ τ, τὸ μὲν πρότερος κατὰ παραγωγὴν ἐκ τῆς προ προθέσεως, τὸ σφέτερος ἐκ τῆς σφῶν γενικῆς τῶν πληθυντικῶν, τὸ κύντερος ἐκ τοῦ κυνὸς, κυνότερος καὶ συγκοπῇ κύντερος· τὸ δὲ κρατερὸς ἐκ τοῦ πρωτοτύπου, ἐκ τοῦ κράτος, ἐξ αὐτοῦ κρατερός· ἢ ἐκ τοῦ κρατερῶ, καὶ ὑπερθέσει τοῦ α, καρτερῶ, τοῦτο ἐκ τοῦ κρῶ τὸ τελειῶ
κ 729	Κράτιστος κρατύτερος, κρατύων, καὶ τὸ ὑπερθετικὸν κράτιστος· τὸ δὲ κράτος παρὰ τὸ κάρα· τοῦτο καρὰ τὸ ἄκρον· τοῦτο παρὰ τὸ ἥκω τὸ ἔρχομαι· κράτος ἡ ἐξουσία, ἐκ τοῦ κρατεῖν· κράτησον τοῦ πιάσον διαφέρει
κ 730	Κρατὸς ἡ εὐθεῖα κρὰς κρατός· ὁ κανών· τὰ εἰς ας ὀξύτονα μονοσύλλαβα κύριά εἰσι, καὶ διὰ τοῦ ντ κλίνεται· οἷον, ζὰς ζαντὸς, στὰς σταντὸς, πρὰς πραντός· τὸ δὲ κρὰς προσηγορικόν ἐστι, διὸ καὶ ὡς διήλλαξε περὶ τὸ σημαινόμενον, διήλλαξε καὶ περὶ τὴν κλίσιν
κ 731	Κραταίπεδον λίαν ὀρθόστρωτον ἔδαφος· ἢ ψηφολόγητον τὸ ἀντίτυπον
κ 732	Κρατῆρες ἀπὸ τοῦ γινομένου ἐλέγοντο, κράμα γὰρ ἐγίνετο· οἱ μὲν ἀρ’ οἶνον ἔμισγον
κ 733	Κρατὺς ἀπὸ τοῦ κράτος κρατὺς, ὡς πλάτος πλατύς
κ 734	Κρατῶ παρὰ τὸ κράτος· τοῦτο παρὰ τὸ κάρα κάρατος καὶ κράτος· ὁ γὰρ κρατῶν καὶ ἄρχων ἐκεῖνος ἔστι κεφαλή
κ 735	Κράσπεδον τὸ κρεμάμενον ἤτοι κεχαλασμένον εἰς πέδον· γίνεται παρὰ τὸ ἄκρον καὶ τὸ πέδον τὴν γῆν· ἀκρόπεδον, καὶ ἀφαιρέσει τοῦ α, καὶ τροπῇ τοῦ ο εἰς α, καὶ πλεονασμῷ τοῦ ς κράσπεδον, οἷον τὸ, ἔξω ὂν ἐν ἀκροτάτῳ τόπῳ, καὶ τῇ γῇ πλησιάζον
κ 736	Κραιπνὸς ὁ ταχὺς, καὶ τὸ συγκριτικὸν κραιπνότερος, παρὰ τὸ κάπω τὸ πνέω, ὅθεν καὶ κάπος τὸ πνεῦμα, καὶ καπνὸς τὸ ἐκ ξύλων καυθέντων ἀναπεμπόμενον πνεῦμα· τοῦτο καὶ πλεονασμῷ τοῦ ρ γίνεται καρπὸς, καὶ καθ’ ὑπερβιβασμὸν καὶ πλεονασμῷ τοῦ ἰῶτα κραιπνός. Φιλόδωρος
κ 737	Κρέας παρὰ τὸ κέαρ ὃ σημαίνει τὴν ψυχὴν, καθ’ ὑπέρθεσιν· πᾶν γὰρ κρέας ἔμψυχόν ἐστι, εἴγε πᾶν ἔμψυχον κρέας ἔχει· ἢ παρὰ τὸ κερῶ τὸ συγκεκρασμένον ἐκ τεσσάρων στοιχείων· τινὲς δὲ παρὰ τὸ κρατύνειν καὶ ἰσχυροποιεῖν τὸ σῶμα ἡμῶν· ἢ παρὰ τὸ κείρω τὸ κόπτω
κ 738	Κρεῖον παρὰ τὸ κρέας γέγονε κρέον καὶ κρεῖον διὰ τῆς ει διφθόγγου· λέγει ὁ Ὦρος ἐν τῇ Ἰλιακῇ προσῳδ, ὅτι τὸ κρεῖον ὅμοιόν ἐστι τῷ θεῖον· ἰστέον δὲ ὅτι ἡ μὲν κοινὴ δόξα ἔχει, ὅτι τὸ κρεῖον κρεοδόχον ἀγγεῖον σημαίνει· ὁ δὲ Εὐφορίων τὸ κρέας λέγει αὐτὸ εἶναι, ὡς καὶ Ὅμηρος· αὐτὰρ ὅγε κρεῖον μέγα κάββαλεν· ὁ δὲ Ἡρωδιανὸς τὴν ἐκ τῶν ὠμῶν κρεάτων πεπληρωμένην τράπεζαν· ὁ δὲ Πτολέμαχος τὸν ἀπὸ στέατος πλακοῦντα
κ 739	Κρείουσα σημαίνει τὸ βασιλεύουσα, παρὰ τὸ κρατῶ κρατείω, ὡς κιχῶ κιχείω, καὶ ὀλῶ ὀλείω, καὶ ἡ μετοχὴ κρατείων καὶ τὸ θηλυκὸν κρατείουσα, καὶ συγκοπῇ κρείουσα
κ 740	Κρείσσων ὡς ἀπὸ τοῦ ταχὺς γίνεται ταχίων, καὶ ὁ τρίτος τύπος θάσσων, οὕτω καὶ ἀπὸ τοῦ κρατὺς γίνεται κρατίων καὶ ὁ τρίτος τύπος κράσσων καὶ τροπῇ τοῦ α εἰς ε κρέσσων, καὶ πλεονασμῷ τοῦ ι κρείσσων· οὐδέποτε πρὸ τῶν δύο σς δίφθογγος εὑρίσκεται, οἷον, φρίσσω, ἑλίσσω ἀΐσσω, πλὴν τοῦ κρείσσων καὶ τοῦ ῥήματος τοῦ ἐξ αὐτοῦ γινομένου· καὶ χωρὶς τοῦ λεύσσω, σημαίνει δὲ τὸ θεωρῶ, καὶ τοῦ γλαύσσω, σημαίνει δὲ τὸ φωτίζω· ταῦτα διὰ δύο σς ἐκφέρονται ἐπειδὴ τετάρτης συζυγίας εἰσι τῶν βαρυτόνων· ἡ δὲ τετάρτη συζυγία τῶν βαρυτόνων διὰ τοῦ ζ ἢ δύο σς ἐκφέρεται
κ 741	Κρειῶν σημαίνει τῶν κρεάτων· παρὰ τῶν κρεάτων γέγονε καὶ ἀποβολῇ τοῦ τ κρεάων, καὶ κατὰ κράσιν κρεῶν καὶ πλεονασμῷ τοῦ ἰῶτα κρειῶν· οὐκ ἔστι δὲ μετοχὴ ἀλλ’ ὄνομα, ὡς Ὦρος
κ 742	Κρεκυδειλος κροκόδειλος, κατὰ ἐναλλαγὴν τῶν στοιχείων
κ 743	Κρεμόω ἀπὸ τοῦ κρεμῶ κρεμᾶς, γίνεται ποιητικῶς, πλεονασμῷ τοῦ ο, κρεμόω, ὡς παρὰ τὸ γελῶ γελόω, καὶ ὁρῶ ὁρόω· ἐνεστὼς δέ ἐστι καὶ οὐ μέλλων· ἐὰν γὰρ τὸ κρεμῶ καὶ ἀγορῶ δῶμεν μέλλοντας εἶναι, ἀπὸ τοῦ κρεμάζω καὶ ἀγοράζω εὑρίσκεται ἐλάττονας συλλαβὰς ἔχοντα τοῦ ἐνεστῶτος, ὅπερ ἐστι ἀδύνατον· ἀλλ’ ἔστιν εἰπεῖν, ὅτι ἀπὸ τοῦ ἀγοράζω καὶ κρεμάζω γίνεται ὁ μέλλων ἀγοράσω καὶ κρεμάσω, ἀποβολῇ τοῦ ς ἀγοράω καὶ κρεμάω, καὶ κατὰ συγκοπὴν ἀγορῶ καὶ κρεμῶ· μετάγεται εἰς ἐνεστῶτα. ταῦτα δὲ μέχρι τοῦ παρατατικοῦ κλίνονται· ὁ γὰρ κρεμάσω μέλλων οὐκ ἔστιν ἀπὸ τοῦ κρεμῶ, ἐπειδὴ κρεμήσω ὤφειλεν εἶναι ὁ μέλλων, ὥσπερ βριμῶ βριμᾶς βριμήσω· ἀλλὰ τὸ κρεμάσω καὶ ἀγοράσω οὐκ ἐκ τοῦ ἀγορῶ, ἀλλ’ ἐκ τοῦ ἀγοράζω· ἐπειδὴ ὤφειλεν εἶναι τὸ α μακρὸν, ἀλλ’ ἔστι βραχὺ, μήποτε οὖν καὶ τὸ ἀμφιῶ ἢ ἐνεστώς ἐστιν, ἢ μεταβέβηκεν εἰς ἐνεστῶτα, χωρὶς εἰ μή τις εἴπῃ, ὅτι τὰ τῷ ἰῶτα παραληγόμενα τῶν περισπωμένων δευτέρας συζυγίας ἔστι καὶ οὐ τῆς πρώτης· οἷον, ἀνιῶ, κοπιῶ· πῶς οὖν τὸ ἀμφιῶ πρώτης, ζήτει
κ 744	Κρεμάννυσι ὁ κρεμῶν, κρεμᾶται ὁ κρεμώμενος
κ 745	Κρεμάθρα εἰς τὸ ἀγαθός
κ 746	Κρεμῶ ἔστιν ἔρα ἡ γῆ, καὶ ἐξ αὐτοῦ γίνεται ἔραμος καὶ κέραμος καὶ κεραμῶ, καὶ συγκοπῇ κερμῶ, καὶ ἐν ὑπερβιβασμῷ κρεμῶ, ἐκ μεταφορᾶς τῶν κεράμων· ἐκ δὲ τοῦ κέραμος κατὰ συγκοπὴν κράμος
κ 747	Κρείσσων ὁ μέγας, παρὰ τὸ κράτος γέγονε κρατὺς κρατίων καὶ κράσσων καὶ τροπῇ τοῦ α εἰς ι, καὶ πλεονασμῷ τοῦ ι, κρείσσων
κ 748	κρείττων δίφθογγος καὶ ω μέγα· παρὰ τὸ γένος· εἰ μὲν ἀρσενικὸν ὁ κρείσσων, καὶ ἡ κρείσσων ω· εἰ δὲ οὐδέτερον τὸ κρεῖσσον ο μικρόν
κ 749	Κρείων ὁ βασιλεὺς, ἀπὸ μετοχῆς μετήχθη εἰς ὄνομα. ἔστι γὰρ κρατῶ καὶ σημαίνει τὸ ἄρχομαι, καὶ ἐξ αὐτοῦ παράγωγον κρατείω· τὸ τει διφθόγγῳ διάτι; τὰ διὰ τοῦ ειω παρ’ ἐνεστῶτα ἢ μέλλοντα παρηγμένα, διὰ τῆς ει διφθόγγου γράφεται· οἷον, ὀψείω, βρωσείω, θείω· τούτου ἡ μετοχὴ κρατείων καὶ συγκοπῇ κρείων· ἀπὸ μετοχῆς μετήχθη εἰς ὄνομα, καὶ γράφεται διὰ διφθόγγου
κ 750	Κρείων ὁ βασιλεὺς, παρὰ τὸ κρατῶ κρατείω· ἐκ τοῦ κρατείων γίνεται κατὰ συγκοπὴν κρείων· πάλιν ζητοῦμεν, τὸ κρείων πόθεν διφθογγογραφεῖται; καὶ λέγομεν, ὅτι πρῶτον δεῖ γινώσκειν, ὅτι μετοχή ἐστι, ἀπὸ τοῦ κρατῶ κρατείω, ὡς γαμῶ γαμείω· τούτου ἡ μετοχὴ κρατείων, καὶ συγκοπῇ τοῦ α καὶ τ κρατείων
κ 751	Κρήγυον τὸ ἀληθὲς καὶ τὸ ἡδὺ τῆς ψυχῆς, τὸ ἀγαθὸν· παρὰ τὸ κῆρ ἡ ψυχὴ, καὶ τὸ ἡδὺ γέγονε κηρήδυον, καὶ κατὰ συγκοπὴν κρήδυον, καὶ τροπῇ τοῦ δ εἰς γ κρήγυον· τὸ τὴν ψυχὴν ἡδύνον, ἢ τ’αυτό ἐστι τὸ θυμῆρες
κ 752	Κρήδεσμον τὸ κεφαλοδέσμιον, παρὰ τὸ καρὴ, ὃ σημαίνει τὴν κεφαλὴν, καὶ τὸ δέω τὸ δεσμεύω καρήδεμνον, τὸ δεσμεῦον τὴν κεφαλήν· κρήδεσμον λέγουσι τὸ κατεσκευασμένον καὶ πεποιημένον εἰς κεφαλήν· σημαίνει δὲ καὶ τὰ ὑπὲρ ἄνω τῶν τείχων, οἷον, τὰ περιβλήματα· Ἡσιόδος ἐν ἀσπίδι· ὃς Θήβης κρήδεμνον ἔχει, ῥύεταί τε πόληα
κ 753	Κρήηνον ἐπιτέλεσον, ἐκ τοῦ κραίνω παρὰ τὸ τὴν κάραν ἤτοι κεφαλὴν ἐπιθεῖναι τῷ πράγματι· ἔστι δὲ τὸ θέμα καραίνω, ἀπὸ τοῦ κάρα καὶ συγκοπῇ κραίνω, κρανῶ, ἔκρηνα· κραιαίνω, κραιανῶ, ἐκραίηνα, καὶ τροπῇ τοῦ α εἰς ἦτα καὶ ἀποβολῇ τοῦ ι ἐκρήηνα, καὶ τὸ προστακτικὸν κρήηνον
